"","id","display_name","publication_year","type","journal","journal_id","doi","first_author","n","citations"
"382","https://openalex.org/W2606159061","The Choice Theory of Contracts",2017,"book",NA,NA,NA,"Hanoch Dagan",4,8
"383","https://openalex.org/W2604631475","Reflections on the Pactum in the Public and Private Spheres",2017,"book-chapter","Social Science Research Network","https://openalex.org/V2751751161","https://doi.org/10.1007/978-3-319-49843-0_11","Luca Siliquini-Cinelli",4,1
"384","https://openalex.org/W2603005607","Previous Attempts to Increase the Scientificity of Legal Science",2017,"book-chapter",NA,NA,"https://doi.org/10.1007/978-3-319-53492-3_6","Petri Mäntysaari",4,0
"385","https://openalex.org/W2600851981","A lewisian taxonomy for deontic logic",2018,"journal-article","Synthese","https://openalex.org/V255146","https://doi.org/10.1007/s11229-017-1370-7","Vladimír Svoboda",4,0
"386","https://openalex.org/W2599372125","The Presumption of Innocence in Europe: Developments in Substantive Criminal Law",2017,"journal-article","Beijing Law Review","https://openalex.org/V2764642385","https://doi.org/10.4236/blr.2017.81007","Mario Caterini",4,3
"387","https://openalex.org/W2588293037","Freedom to negotiate: a proposal extricating ‘capacity’ from ‘consent’",2017,"journal-article","International Journal of Law in Context","https://openalex.org/V53946526","https://doi.org/10.1017/s1744552316000471","Liz Brosnan",4,11
"388","https://openalex.org/W2587568693","Proportionality in Self-Defense",2017,"journal-article","The Journal of Ethics","https://openalex.org/V160343789","https://doi.org/10.1007/s10892-017-9244-2","Uwe Steinhoff",4,1
"389","https://openalex.org/W2585954748","Perspectives on the Meaning and Purposes of Voting Eligibility",2017,"book-chapter",NA,NA,"https://doi.org/10.1017/9781316671443.005","Ruvi Ziegler",4,0
"390","https://openalex.org/W2581974030","Endangering humanity: an international crime?",2017,"journal-article","Canadian Journal of Philosophy","https://openalex.org/V41191225","https://doi.org/10.1080/00455091.2017.1280381","Catriona McKinnon",4,4
"391","https://openalex.org/W2581022924","On how AI & Law can help autonomous systems obey the law: a position paper",2016,NA,"AI for Justice",NA,NA,"Hendrik Prakken",4,6
"392","https://openalex.org/W2579872393","NEW DIRECTIONS IN NATURAL LAW",2016,"journal-article","The journal of law and religion","https://openalex.org/V2764945322","https://doi.org/10.1017/jlr.2016.37","Vincent Lloyd",4,1
"393","https://openalex.org/W2578496235","Legal Inconsistency and the Emergence of States",2017,"book-chapter","Social Science Research Network","https://openalex.org/V2751751161","https://doi.org/10.1017/9781316227329.006","Nicholas W. Barber",4,0
"394","https://openalex.org/W2573650477","Statement types in legal argument.",2016,"proceedings-article","international conference on legal knowledge and information systems",NA,NA,"Latifa Al-Abdulkarim",4,12
"395","https://openalex.org/W2571516270","Law According to the Chinese Communist Party: Constitutionalism and Socialist Rule of Law:",2017,"journal-article","Modern China","https://openalex.org/V175590358","https://doi.org/10.1177/0097700416686731","Ding Xiaodong",4,9
"396","https://openalex.org/W2570524553","The empirical approach to research in property law",2014,NA,"Property law review",NA,NA,"Lisa Whitehouse",4,1
"397","https://openalex.org/W2565938950","Participante ou observador? Uma escolha entre duas perspectivas metodológicas de estudo e aplicaçao do Direito",2016,"journal-article","Revista Direito Gv","https://openalex.org/V68478772","https://doi.org/10.1590/2317-6172201635","Joao Andrade Neto",4,0
"398","https://openalex.org/W2564182445","Business Process Elicitation from Regulatory Compliance Documents: An E-Government Case Study",2016,"proceedings-article","ieee conference on business informatics",NA,"https://doi.org/10.1109/cbi.2016.43","Christina Stratigaki",4,4
"399","https://openalex.org/W2563174555","Falling Short of Constitutional Norms: Does “Normative (In)Congruence” Explain the Courts' Inability to Promote the Right to Water in South Africa?",2018,"journal-article","Law and Social Inquiry-journal of The American Bar Foundation","https://openalex.org/V129275725","https://doi.org/10.1111/lsi.12273","Richard Stacey",4,2
"400","https://openalex.org/W2554248638","The United Nations Security Council and the Politics of Secondary Rule-Making",2016,"book-chapter",NA,NA,"https://doi.org/10.1057/978-1-349-95053-9_4","Theresa Reinold",4,0
"401","https://openalex.org/W2553335236","De-Ciphering Self-Help",2017,"journal-article","University of Toronto Law Journal","https://openalex.org/V62734853","https://doi.org/10.3138/utlj.3860","Zoë Sinel",4,1
"402","https://openalex.org/W2534523062","Motives, Reasons, and Responsibility in Hate/Bias Crime Legislation",2016,"journal-article","Criminal Justice Ethics","https://openalex.org/V78048965","https://doi.org/10.1080/0731129x.2016.1243826","David Brax",4,5
"403","https://openalex.org/W2533097192","Toward an Informal Account of Legal Interpretation",2016,"book",NA,NA,NA,"Allan C. Hutchinson",4,0
"404","https://openalex.org/W2530341900","Freedom of Expression and Derogatory Words",2016,"book-chapter",NA,NA,"https://doi.org/10.1002/9781118869109.ch17","Caroline West",4,1
"405","https://openalex.org/W2529691861","Resolving Dilemmas in Canadian Class Actions by Reconsidering Private Law Principles",2016,NA,NA,NA,NA,"Stephanie Sugar",4,0
"406","https://openalex.org/W2527785976","Social Media as an Outlet for Community Response and Dialogue Following the 2011 Vancouver Stanley Cup Riot",2014,"dissertation",NA,NA,"https://doi.org/10.20381/ruor-6356","Eathan Lindsay",4,0
"407","https://openalex.org/W2515936079","Fines as a Punishment in Indian Penal Code, 1860: A Jurisprudential Failure or Commodification of an Offense?",2016,"journal-article","Journal of Contemporary Criminal Justice","https://openalex.org/V61715262","https://doi.org/10.1177/1043986216656684","Anupama Sharma",4,1
"408","https://openalex.org/W2514974371","Coercion and Sanctions as Elements of Normative Systems",2016,"book-chapter","Law and philosophy library","https://openalex.org/V4210184901","https://doi.org/10.1007/978-3-319-33987-0_5","Nicoletta Ladavac",4,0
"409","https://openalex.org/W2514871654","A Morally Enlightened Positivism? Kelsen and Habermas on the Democratic Roots of Validity in Municipal and International Law",2016,"book-chapter","Law and philosophy library","https://openalex.org/V4210184901","https://doi.org/10.1007/978-3-319-33130-0_10","David Ingram",4,0
"410","https://openalex.org/W2513817815","The Strange Endeavour to Establish a Right to Do Wrong",2016,"journal-article","Rechtstheorie","https://openalex.org/V99587756","https://doi.org/10.3790/rth.47.1.13","Izhak Englard",4,0
"411","https://openalex.org/W2511661467","The Power Through Technology",2016,"book-chapter","Law, governance and technology series","https://openalex.org/V4210184727","https://doi.org/10.1007/978-3-319-39198-4_3","Luiz Costa",4,0
"412","https://openalex.org/W2508495530","Privacy and Human Flourishing",2016,"book-chapter","Law, governance and technology series","https://openalex.org/V4210184727","https://doi.org/10.1007/978-3-319-39198-4_5","Luiz Costa",4,0
"413","https://openalex.org/W2506126300","Disagreement and Response",2006,"journal-article","Israel Law Review","https://openalex.org/V181618396","https://doi.org/10.1017/s0021223700013133","Jeremy Waldron",4,1
"414","https://openalex.org/W2505942233","Fundamentalism in Roman Catholicism",2010,"book-chapter",NA,NA,"https://doi.org/10.1017/cbo9780511676031.006","David A. J. Richards",4,0
"415","https://openalex.org/W2505444249","Law, system of",2014,"book-chapter",NA,NA,"https://doi.org/10.1017/cbo9781139026741.111","David A. Reidy",4,0
"416","https://openalex.org/W2504551940","Divine/natural law theories in ethics",2000,"book-chapter",NA,NA,"https://doi.org/10.1017/chol9780521572330.009","Knud Haakonssen",4,6
"417","https://openalex.org/W2502699649","Sovereignty and the mixed constitution: Bodin and his critics",2017,"book-chapter",NA,NA,"https://doi.org/10.4324/9781315092331-2","Julian H. Franklin",4,39
"418","https://openalex.org/W2498490150","Fairness, principle of",2014,"book-chapter",NA,NA,"https://doi.org/10.1017/cbo9781139026741.074","David Lyons",4,0
"419","https://openalex.org/W2498324844","Rule of law",2014,"book-chapter",NA,NA,"https://doi.org/10.1017/cbo9781139026741.194","David A. Reidy",4,1
"420","https://openalex.org/W2498188224","The nature of property rights",2015,"book-chapter",NA,NA,"https://doi.org/10.1017/cbo9781316155592.008","Adam MacLeod",4,0
"421","https://openalex.org/W2498076651","Mixed Conceptions of Justice",2014,"book-chapter","In:  The Cambridge Rawls Lexicon.    Cambridge University Press: Cambridge, United Kingdom. (2014)",NA,NA,"Veronique Munoz-Darde",4,0
"422","https://openalex.org/W2496431170","Rules (two concepts of)",2014,"book-chapter",NA,NA,"https://doi.org/10.1017/cbo9781139026741.195","Daniel Weinstock",4,0
"423","https://openalex.org/W2496142570","Plan of life",2014,"book-chapter",NA,NA,"https://doi.org/10.1017/cbo9781139026741.157","Faviola Rivera-Castro",4,1
"424","https://openalex.org/W2495995249","Does global legal pluralism need a concept of law",2015,"book-chapter",NA,NA,"https://doi.org/10.1017/cbo9781316337325.015","Roger Cotterrell",4,20
"425","https://openalex.org/W2494768265","Pursuing Equal Opportunities: Equal Opportunity without Natural Inequalities",2003,"book-chapter",NA,NA,"https://doi.org/10.1017/cbo9780511616556.003","Lesley A. Jacobs",4,0
"426","https://openalex.org/W2494119284","Theories of knowledge and belief",2000,"book-chapter",NA,NA,"https://doi.org/10.1017/chol9780521572330.003","Michael Ayers",4,11
"427","https://openalex.org/W2493189669","Prehistoric Myths in Modern Political Philosophy",2017,"book",NA,NA,NA,"Karl Widerquist",4,8
"428","https://openalex.org/W2490767350","Reason, the passions, and the good life",2000,"book-chapter",NA,NA,"https://doi.org/10.1017/chol9780521572330.010","Susan James",4,7
"429","https://openalex.org/W2489834994","Conceptions of moral philosophy",2000,"book-chapter",NA,NA,"https://doi.org/10.1017/chol9780521572330.008","Jill Kraye",4,5
"430","https://openalex.org/W2487359724","Pursuing Equal Opportunities: Equal Opportunities as a Regulative Ideal",2003,"book-chapter",NA,NA,"https://doi.org/10.1017/cbo9780511616556.002","Lesley A. Jacobs",4,0
"431","https://openalex.org/W2487058068","Pursuing Equal Opportunities: Equal Opportunities after Divorce",2003,"book-chapter",NA,NA,"https://doi.org/10.1017/cbo9780511616556.009","Lesley A. Jacobs",4,0
"432","https://openalex.org/W2486676759","Scanlon, T. M.",2014,"book-chapter",NA,NA,"https://doi.org/10.1017/cbo9781139026741.197","Peter de Marneffe",4,0
"433","https://openalex.org/W2486614951","Sense of justice",2014,"book-chapter",NA,NA,"https://doi.org/10.1017/cbo9781139026741.201","Jon Mandle",4,0
"434","https://openalex.org/W2485482512","Unravelling Tort and Crime: Consent and assumption of risk in tort and criminal law",2014,"book-chapter",NA,NA,"https://doi.org/10.1017/cbo9781107588820.014","Kenneth W. Simons",4,0
"435","https://openalex.org/W2485231143","Unity of self",2014,"book-chapter",NA,NA,"https://doi.org/10.1017/cbo9781139026741.221","David A. Reidy",4,0
"436","https://openalex.org/W2483723049","Ideal and Nonideal Theory",2015,NA,NA,NA,NA,"James W. Nickel",4,0
"437","https://openalex.org/W2482916139","Branches of government",2014,"book-chapter",NA,NA,"https://doi.org/10.1017/cbo9781139026741.023","Martin O'Neill",4,0
"438","https://openalex.org/W2482486642","Lexical priority: liberty, opportunity, wealth",2014,"book-chapter",NA,NA,"https://doi.org/10.1017/cbo9781139026741.117","Andrew Lister",4,0
"439","https://openalex.org/W2481702522","Common good idea of justice",2014,"book-chapter",NA,NA,"https://doi.org/10.1017/cbo9781139026741.039","Walter Riker",4,0
"440","https://openalex.org/W2480026458","Political liberalism, justice as fairness as",2014,"book-chapter",NA,NA,"https://doi.org/10.1017/cbo9781139026741.160","J. Donald Moon",4,0
"441","https://openalex.org/W2479316819","Ideas and objective being",2000,"book-chapter",NA,NA,"https://doi.org/10.1017/chol9780521572330.004","Michael Ayers",4,9
"442","https://openalex.org/W2479311638","Summary of Findings, Policy Implications, and Future Research",2014,"book-chapter",NA,NA,"https://doi.org/10.1057/9781137399281_5","Eric Madfis",4,0
"443","https://openalex.org/W2479243930","Widening the Gricean Picture to Strategic Exchanges",2016,"book-chapter","Perspectives in pragmatics, psychology & philosophy","https://openalex.org/V4210174761","https://doi.org/10.1007/978-3-319-30385-7_10","Lucia Morra",4,1
"444","https://openalex.org/W2474644673","O QUE SIGNIFICA “A INJUSTIÇA EXTREMA NAO É DIREITO”? CRÍTICA E RECONSTRUÇAO DO ARGUMENTO DA INJUSTIÇA NO NAO-POSITIVISMO INCLUSIVO DE ROBERT ALEXY / WHAT DOES IT MEAN, “EXTREME INJUSTICE IS NO LAW”? CRITIC AND RECONSTRUCTION OF THE ARGUMENT FROM INJUSTICE IN ROBERT ALEXY’S INCLUSIVE NON-POSITIVISM",2016,"journal-article","Espaço Jurídico: Journal of Law","https://openalex.org/V2764830641","https://doi.org/10.18593/ejjl.v16i3.9676","Alexandre Travessoni Gomes Trivisonno",4,0
"445","https://openalex.org/W2470820330","Averting the Unlikely: Fearing, Assessing, and Preventing Threats of Rampage Violence in American Public Schools.",2012,NA,"ProQuest LLC",NA,NA,"Eric Madfis",4,6
"446","https://openalex.org/W2463335654","McGeorge School of Law",2010,NA,NA,NA,NA,"Pacific M",4,0
"447","https://openalex.org/W2460491982","The AU–ECOWAS Regional Military Intervention Legal Regimes as a Process of Illegal International Legal Reform",2016,"book-chapter",NA,NA,"https://doi.org/10.1007/978-3-319-23624-7_6","John-Mark Iyi",4,0
"448","https://openalex.org/W2418087733","Designing a Meta Model as the Foundation for Compliance Capability",2014,NA,"1st International Workshop on Capabilitry-oriented Business Informatics (CoBI 2014);Geneva, Switzerland. CEUR Workshop Proceedings (CEUR-WS.org); 2014.",NA,"https://doi.org/10.13140/2.1.1517.8889","Christina Stratigaki",4,2
