"","id","display_name","publication_year","type","journal","journal_id","doi","first_author"
"1122","https://openalex.org/W2564659937","Note on Defining 'Punishment'",1980,"journal-article","Canadian Journal of Philosophy","https://openalex.org/V41191225","https://doi.org/10.1080/00455091.1980.10715736","Don E. Scheid"
"1123","https://openalex.org/W2326752378","Fitting Punishment to Crime@@@Censure and Sanctions",1996,"journal-article","Law and Philosophy","https://openalex.org/V153292947","https://doi.org/10.2307/3505035","David M. Adams"
"1124","https://openalex.org/W90879427","Punishment and Crime",1988,"journal-article","Aristotelian Society Supplementary Volume","https://openalex.org/V194395252","https://doi.org/10.1093/aristoteliansupp/62.1.139","Ross Harrison"
"1125","https://openalex.org/W1582932120","The Irrevocability of Capital Punishment",2011,"journal-article","Journal of Social Philosophy","https://openalex.org/V142541857","https://doi.org/10.1111/j.1467-9833.2011.01537.x","Benjamin S. Yost"
"1126","https://openalex.org/W2014056887","Response to Feinberg",2011,"journal-article","Journal of Critical Realism","https://openalex.org/V54700294","https://doi.org/10.1558/jcr.v10i4.520","Derek P. Brereton"
"1127","https://openalex.org/W2323785509","Justifying Legal Punishment",1991,"journal-article","International Studies in Philosophy","https://openalex.org/V135026094","https://doi.org/10.5840/intstudphil1991233118","Raymond A. Belliotti"
"1128","https://openalex.org/W2070115296","Contracting for Punishment",1987,"journal-article","Philosophy Research Archives","https://openalex.org/V2764690698","https://doi.org/10.5840/pra1987/19881316","Thomas W. Satre"
"1129","https://openalex.org/W2614982644","Understanding Punishment as Annulment",1998,"journal-article","Social philosophy today","https://openalex.org/V2764730612","https://doi.org/10.5840/socphiltoday19981317","Jami L. Anderson"
"1130","https://openalex.org/W2321308988","The Criminal: A Study",1931,"journal-article","Thought: Fordham University Quarterly","https://openalex.org/V1037895521","https://doi.org/10.5840/thought19316170","Joseph J. Ayd"
"1131","https://openalex.org/W2049333146","Retributivism and Fallible Systems of Punishment",2011,"journal-article","Criminal Justice Ethics","https://openalex.org/V78048965","https://doi.org/10.1080/0731129x.2011.628829","George Schedler"
"1132","https://openalex.org/W2044088424","Justifying Punishment: The Educative Approach as Presumptive Favorite",2012,"journal-article","Criminal Justice Ethics","https://openalex.org/V78048965","https://doi.org/10.1080/0731129x.2012.656189","Dan Demetriou"
"1133","https://openalex.org/W2022829934","Skepticism and Sanction: The Benefits of Rejecting Moral Responsibility",2012,"journal-article","Law and Philosophy","https://openalex.org/V153292947","https://doi.org/10.1007/s10982-012-9128-3","Neil Levy"
"1134","https://openalex.org/W2323591497","Punishment as Societal Defense",1999,"journal-article","Philosophy and Phenomenological Research","https://openalex.org/V204374153","https://doi.org/10.2307/2653693","George Sher"
"1135","https://openalex.org/W2279369355","It’s Only Natural: Legal Punishment and the Natural Right to Punish",2012,"journal-article","Social Theory and Practice","https://openalex.org/V68409214","https://doi.org/10.5840/soctheorpract201238433","Nathan Hanna"
"1136","https://openalex.org/W2133991522","Two Claims about Desert",2013,"journal-article","Pacific Philosophical Quarterly","https://openalex.org/V21248793","https://doi.org/10.1111/j.1468-0114.2012.01443.x","Nathan Hanna"
"1137","https://openalex.org/W2316053562","Punishment, Danger and Stigma: The Morality of Criminal Justice. By Nigel Walker",1983,"journal-article","The Modern Schoolman","https://openalex.org/V23081197","https://doi.org/10.5840/schoolman198360251","Edward V. Vacek"
"1138","https://openalex.org/W2073882938","Neuroscience, neuropolitics and neuroethics: the complex case of crime, deception and FMRI.",2012,"journal-article","Science and Engineering Ethics","https://openalex.org/V14881475","https://doi.org/10.1007/s11948-012-9393-4","Stuart Henry"
"1139","https://openalex.org/W2055383927","Should the Late Stage Demented be Punished for Past Crimes",2013,"journal-article","Criminal Law and Philosophy","https://openalex.org/V56047584","https://doi.org/10.1007/s11572-012-9194-5","Annette Dufner"
"1140","https://openalex.org/W2010523212","On the Criminal Culpability of Successful and Unsuccessful Psychopaths",2013,"journal-article","Neuroethics","https://openalex.org/V112842941","https://doi.org/10.1007/s12152-012-9172-6","Katrina Sifferd"
"1141","https://openalex.org/W2113417848","Collective Agents and Communicative Theories of Punishment",2012,"journal-article","Journal of Social Philosophy","https://openalex.org/V142541857","https://doi.org/10.1111/josp.12002","Bill Wringe"
"1142","https://openalex.org/W2085777205","Punishment, Contempt, and the Prospect of Moral Reform",2013,"journal-article","Criminal Justice Ethics","https://openalex.org/V78048965","https://doi.org/10.1080/0731129x.2013.777250","Zachary Hoskins"
"1143","https://openalex.org/W2036160577","Facing the Consequences",2014,"journal-article","Criminal Law and Philosophy","https://openalex.org/V56047584","https://doi.org/10.1007/s11572-013-9225-x","Nathan Hanna"
"1144","https://openalex.org/W3033986832","Moralnoœæ i odpowiedzialnoœæ karna",1972,"journal-article","Etyka","https://openalex.org/V4210167733","https://doi.org/10.14394/etyka.1138","Jerzy Wróblewski"
"1145","https://openalex.org/W3126141479","Can Self-Defense Justify Punishment?",2013,"journal-article","Law and Philosophy","https://openalex.org/V153292947","https://doi.org/10.1007/s10982-012-9157-y","Larry Alexander"
"1146","https://openalex.org/W2115913632","La concepción de la pena en el magisterio actual",2012,"journal-article","Veritas","https://openalex.org/V198995136","https://doi.org/10.4067/s0718-92732012000200009","Gustavo Irarazabal"
"1147","https://openalex.org/W1977317929","The Monoamine Oxidase A (MAOA) Genetic Predisposition to Impulsive Violence: Is It Relevant to Criminal Trials?",2013,"journal-article","Neuroethics","https://openalex.org/V112842941","https://doi.org/10.1007/s12152-011-9108-6","Matthew L. Baum"
"1148","https://openalex.org/W2016399346","Criminalizing the State",2013,"journal-article","Criminal Law and Philosophy","https://openalex.org/V56047584","https://doi.org/10.1007/s11572-012-9181-x","François Tanguay-Renaud"
"1149","https://openalex.org/W2334982550","Google Books and Other Internet Mischief",2012,"journal-article","Journal of Information Ethics","https://openalex.org/V72459871","https://doi.org/10.3172/jie.21.2.104","Joseph S. Fulda"
"1150","https://openalex.org/W2172031807","Must Punishment Be Intended to Cause Suffering",2013,"journal-article","Ethical Theory and Moral Practice","https://openalex.org/V103146128","https://doi.org/10.1007/s10677-012-9388-x","Bill Wringe"
"1151","https://openalex.org/W2054598127","Is Strict Criminal Liability in the Grading of Offences Consistent with Retributive Desert",2012,"journal-article","Oxford Journal of Legal Studies","https://openalex.org/V34110867","https://doi.org/10.1093/ojls/gqs012","Kenneth W. Simons"
"1152","https://openalex.org/W1976156251","BLAME, MORAL STANDING AND THE LEGITIMACY OF THE CRIMINAL TRIAL",2010,"journal-article","Ratio","https://openalex.org/V108709262","https://doi.org/10.1111/j.1467-9329.2010.00456.x","R. A. Duff"
"1153","https://openalex.org/W2091807447","The comparative strengthening of a connection by one or more occurrences of it in cases where the connection was punished and was neither punished nor rewarded",1933,"journal-article","Journal of Experimental Psychology","https://openalex.org/V52417371","https://doi.org/10.1037/h0071011","I. Lorge"
"1154","https://openalex.org/W2055720781","The role of punishment in figure-ground reorganization.",1959,"journal-article","Journal of Experimental Psychology","https://openalex.org/V52417371","https://doi.org/10.1037/h0040889","Mangan Gl"
"1155","https://openalex.org/W2297953295","My Criminal Brain Made Me Do It: Biogenetics and the Loss of Moral Responsibility",2009,"journal-article","The National Catholic Bioethics Quarterly","https://openalex.org/V973212078","https://doi.org/10.5840/20099334","J. Daryl Charles"
"1156","https://openalex.org/W1522710589","Ex-offender Restrictions",2014,"journal-article","Journal of Applied Philosophy","https://openalex.org/V100706773","https://doi.org/10.1111/japp.12028","Zachary Hoskins"
"1157","https://openalex.org/W2081685712","The Political Logic of Victim Impact Statements",2011,"journal-article","Criminal Justice Ethics","https://openalex.org/V78048965","https://doi.org/10.1080/0731129x.2011.559061","Brian Rosebury"
"1158","https://openalex.org/W1998739856","Self-Defense, Punishment and Forfeiture",2013,"journal-article","Criminal Justice Ethics","https://openalex.org/V78048965","https://doi.org/10.1080/0731129x.2013.814426","David Alm"
"1159","https://openalex.org/W2163027192","Punishment: A Philosophical and Criminological Inquiry.",1983,"journal-article","Philosophical Books","https://openalex.org/V168628147","https://doi.org/10.1111/j.1468-0149.1983.tb02739.x","Susan Mendus"
"1160","https://openalex.org/W2149779410","Crime, Guilt, and Punishment: A Philosophical Introduction",1989,"journal-article","Philosophical Books","https://openalex.org/V168628147","https://doi.org/10.1111/j.1468-0149.1989.tb02826.x","Charles Ripley"
"1161","https://openalex.org/W1554269312","Intention, Agency and Criminal Liability: Philosophy of Action and the Criminal Law",1992,"journal-article","Philosophical Books","https://openalex.org/V168628147","https://doi.org/10.1111/j.1468-0149.1992.tb00689.x","Robert W. Hoag"
"1162","https://openalex.org/W2095197948","The Rights of the Guilty Punishment and Political Legitimacy",2007,"journal-article","Political Theory","https://openalex.org/V25369639","https://doi.org/10.1177/0090591706297714","Corey Brettschneider"
"1163","https://openalex.org/W2335095545","Not Just Deserts: A Republican Theory of Criminal Justice.",1991,"journal-article","The Philosophical Quarterly","https://openalex.org/V81959571","https://doi.org/10.2307/2220050","Nicola Lacey"
"1164","https://openalex.org/W2028131854","Is Sex Necessary? Criminal Conversation and Complicity in Sarah Fielding's Ophelia",1997,"journal-article","Lumen","https://openalex.org/V4210168433","https://doi.org/10.7202/1012444ar","Nancy Paul"
"1165","https://openalex.org/W17277248","Identité culturelle et ethnologie juridique (Les ``Carceleras'' et le krausisme)",2000,"journal-article","International journal for the semiotics of law","https://openalex.org/V2764447599","https://doi.org/10.1023/a:1011230830069","José Calvo Gonzélez"
"1166","https://openalex.org/W1971951507","Economic variables affecting punishment warmup",1990,"journal-article","Bulletin of the psychonomic society","https://openalex.org/V2764736474","https://doi.org/10.3758/bf03334032","Jeffery L. Arbuckle"
"1167","https://openalex.org/W2045022406","Recovery from punishment related to movement and punishment severity",1973,"journal-article","Bulletin of the psychonomic society","https://openalex.org/V2764736474","https://doi.org/10.3758/bf03334386","John H. Hull"
"1168","https://openalex.org/W2143867341","Bibliography of Joel Feinberg",2006,"journal-article","The Journal of Ethics","https://openalex.org/V160343789","https://doi.org/10.1007/s10892-005-6302-y","J. Angelo Corlett"
"1169","https://openalex.org/W1997396208","The Rise and Fall of the Mixed Theory of Punishment",2008,"journal-article","International Journal of Applied Philosophy","https://openalex.org/V183767532","https://doi.org/10.5840/ijap20082214","Whitley R. P. Kaufman"
"1170","https://openalex.org/W2050181141","Two arguments against foundationalism",2002,"journal-article","Philosophia","https://openalex.org/V199072448","https://doi.org/10.1007/bf02379909","Jane Duran"
"1171","https://openalex.org/W1990788482","The structure of rights forfeiture in the context of culpable wrongdoing",2002,"journal-article","Philosophia","https://openalex.org/V199072448","https://doi.org/10.1007/bf02379901","Stephen Kershnar"
"1172","https://openalex.org/W1968652234","Review: Responsibility and Punishment",2002,"journal-article","Mind","https://openalex.org/V37480348","https://doi.org/10.1093/mind/111.444.847","Ishtiyaque Haji"
"1173","https://openalex.org/W2045437326","Review. The criminal law of ancient Rome. OF Robinson",1997,"journal-article","Classical Review","https://openalex.org/V50128530","https://doi.org/10.1093/cr/47.1.92","Jane F. Gardner"
"1174","https://openalex.org/W2045345201","Crimini internazionali: punizione, perdono?",2014,"journal-article","La Societa degli individui","https://openalex.org/V4210173191","https://doi.org/10.3280/las2013-048004","Elisa Orru"
"1175","https://openalex.org/W2321206348","The Morality of the Criminal Law, Two Lectures",1968,"journal-article","Philosophical Studies","https://openalex.org/V147022693","https://doi.org/10.5840/philstudies196817021","N D O’Donoghue"
