X.2,X.1,item,id,display_name,ror,country_code,type,X,group
NA,NA,https://openalex.org/W3197368769,https://openalex.org/I204205638,Austral University,https://ror.org/04043k259,AR,education,NA,NA
NA,NA,https://openalex.org/W3204032181,https://openalex.org/I34352273,Maastricht University,https://ror.org/02jz4aj89,NL,education,NA,NA
NA,NA,https://openalex.org/W3211123000,https://openalex.org/I99464096,KU Leuven,https://ror.org/05f950310,BE,education,NA,NA
NA,NA,https://openalex.org/W3211123000,https://openalex.org/I108103353,University of Valladolid,https://ror.org/01fvbaw18,ES,education,NA,NA
NA,NA,https://openalex.org/W1580355372,https://openalex.org/I193662353,Utrecht University,https://ror.org/04pp8hn57,NL,education,NA,NA
NA,NA,https://openalex.org/W175261859,https://openalex.org/I161593684,Stockholm University,https://ror.org/05f0yaq80,SE,education,NA,NA
NA,NA,https://openalex.org/W2971338125,https://openalex.org/I177639307,University of Dundee,https://ror.org/03h2bxq36,GB,education,NA,NA
NA,NA,https://openalex.org/W3148682694,https://openalex.org/I133731052,University of Helsinki,https://ror.org/040af2s02,FI,education,NA,NA
NA,NA,https://openalex.org/W133295407,https://openalex.org/I44852757,Liverpool Hope University,https://ror.org/03ctjbj91,GB,education,NA,NA
NA,NA,https://openalex.org/W2053829305,https://openalex.org/I28290843,University of Surrey,https://ror.org/00ks66431,GB,education,NA,NA
NA,NA,https://openalex.org/W2518037331,https://openalex.org/I57206974,New York University,https://ror.org/0190ak572,US,education,NA,NA
NA,NA,https://openalex.org/W2559073561,https://openalex.org/I16285277,William & Mary,https://ror.org/03hsf0573,US,education,NA,NA
NA,NA,https://openalex.org/W2900214005,https://openalex.org/I137982388,Janssen,https://ror.org/04yzcpd71,BE,company,NA,NA
NA,NA,https://openalex.org/W2900214005,https://openalex.org/I170935008,Pontifícia Universidade Católica de Minas Gerais,https://ror.org/03j1rr444,BR,education,NA,NA
NA,NA,https://openalex.org/W2944967790,https://openalex.org/I154338468,University of Fribourg,https://ror.org/022fs9h90,CH,education,NA,NA
NA,NA,https://openalex.org/W2946156607,NA,Giurisprudenza,NA,NA,NA,NA,NA
NA,NA,https://openalex.org/W2946581515,NA,Faculty of Law,NA,NA,NA,NA,NA
NA,NA,https://openalex.org/W2946588354,NA,Faculty of Law,NA,NA,NA,NA,NA
NA,NA,https://openalex.org/W2946588354,https://openalex.org/I108290504,University of Pisa,https://ror.org/03ad39j10,IT,education,NA,NA
NA,NA,https://openalex.org/W2946710540,https://openalex.org/I123060371,Israel Democracy Institute,NA,IL,NA,NA,NA
NA,NA,https://openalex.org/W2946710540,https://openalex.org/I197251160,Hebrew University of Jerusalem,https://ror.org/03qxff017,IL,education,NA,NA
NA,NA,https://openalex.org/W2994331470,https://openalex.org/I47838141,Saint Louis University,https://ror.org/01p7jjy08,US,education,NA,NA
NA,NA,https://openalex.org/W135166818,https://openalex.org/I181565077,Georgia State University,https://ror.org/03qt6ba18,US,education,NA,NA
NA,NA,https://openalex.org/W2150317723,https://openalex.org/I874792244,European University Institute,https://ror.org/0031wrj91,IT,education,NA,NA
NA,NA,https://openalex.org/W2198897397,https://openalex.org/I110200422,Universidade Federal de Minas Gerais,https://ror.org/0176yjw32,BR,education,NA,NA
NA,NA,https://openalex.org/W2460909981,https://openalex.org/I181565077,Georgia State University,https://ror.org/03qt6ba18,US,education,NA,NA
NA,NA,https://openalex.org/W2495641796,https://openalex.org/I181565077,Georgia State University,https://ror.org/03qt6ba18,US,education,NA,NA
NA,NA,https://openalex.org/W2616057170,https://openalex.org/I165525304,Edge Hill University,https://ror.org/028ndzd53,GB,education,NA,NA
NA,NA,https://openalex.org/W2616057170,https://openalex.org/I67415387,Lancaster University,https://ror.org/04f2nsd36,GB,education,NA,NA
NA,NA,https://openalex.org/W2915069882,https://openalex.org/I39586589,Swansea University,https://ror.org/053fq8t95,GB,education,NA,NA
NA,NA,https://openalex.org/W2948785245,https://openalex.org/I111979921,Northwestern University,https://ror.org/000e0be47,US,education,NA,NA
NA,NA,https://openalex.org/W2970535111,https://openalex.org/I107949126,University of Lethbridge,https://ror.org/044j76961,CA,education,NA,NA
NA,NA,https://openalex.org/W2988854150,https://openalex.org/I149704539,Deakin University,https://ror.org/02czsnj07,AU,education,NA,NA
NA,NA,https://openalex.org/W3103246418,https://openalex.org/I189158943,University of Milan,https://ror.org/00wjc7c48,IT,education,NA,NA
NA,NA,https://openalex.org/W3154760778,https://openalex.org/I874792244,European University Institute,https://ror.org/0031wrj91,IT,education,NA,NA
NA,NA,https://openalex.org/W3154760778,https://openalex.org/I177802217,University of Mannheim,https://ror.org/031bsb921,DE,education,NA,NA
NA,NA,https://openalex.org/W1485997477,https://openalex.org/I170897317,Duke University,https://ror.org/00py81415,US,education,NA,NA
NA,NA,https://openalex.org/W1543916542,https://openalex.org/I71209653,Bocconi University,https://ror.org/05crjpb27,IT,education,NA,NA
NA,NA,https://openalex.org/W160143662,https://openalex.org/I114027177,University of North Carolina at Chapel Hill,https://ror.org/0130frc33,US,education,NA,NA
NA,NA,https://openalex.org/W2090112919,https://openalex.org/I35913352,University of Economics Prague,https://ror.org/029ecwj92,CZ,education,NA,NA
NA,NA,https://openalex.org/W2090112919,https://openalex.org/I77432436,Research Institute of Industrial Economics,https://ror.org/0311gd774,SE,nonprofit,NA,NA
NA,NA,https://openalex.org/W2167531905,https://openalex.org/I136199984,Harvard University,https://ror.org/03vek6s52,US,education,NA,NA
NA,NA,https://openalex.org/W2173699997,https://openalex.org/I187531555,Lund University,https://ror.org/012a77v79,SE,education,NA,NA
NA,NA,https://openalex.org/W2204337641,https://openalex.org/I39343248,Humboldt-Universität zu Berlin,https://ror.org/01hcx6992,DE,education,NA,NA
NA,NA,https://openalex.org/W2307087181,https://openalex.org/I181565077,Georgia State University,https://ror.org/03qt6ba18,US,education,NA,NA
NA,NA,https://openalex.org/W2488509207,https://openalex.org/I149899117,Max Planck Society,https://ror.org/01hhn8329,DE,nonprofit,NA,NA
NA,NA,https://openalex.org/W2626165616,https://openalex.org/I204465549,Washington University in St. Louis,https://ror.org/01yc7t268,US,education,NA,NA
NA,NA,https://openalex.org/W3151929730,https://openalex.org/I193662353,Utrecht University,https://ror.org/04pp8hn57,NL,education,NA,NA
NA,NA,https://openalex.org/W3165719353,https://openalex.org/I40120149,University of Oxford,https://ror.org/052gg0110,GB,education,NA,NA
NA,NA,https://openalex.org/W3171131336,https://openalex.org/I162148367,Pontificia Universidad Católica de Chile,https://ror.org/04teye511,CL,education,NA,NA
NA,NA,https://openalex.org/W59798155,https://openalex.org/I124357947,University of London,https://ror.org/04cw6st05,GB,education,NA,NA
NA,NA,https://openalex.org/W71025038,https://openalex.org/I900890020,University of Palermo,https://ror.org/044k9ta02,IT,education,NA,NA
NA,NA,https://openalex.org/W946111023,https://openalex.org/I71209653,Bocconi University,https://ror.org/05crjpb27,IT,education,NA,NA
NA,NA,https://openalex.org/W1580903256,https://openalex.org/I118347636,Australian National University,https://ror.org/019wvm592,AU,education,NA,NA
NA,NA,https://openalex.org/W1772608464,https://openalex.org/I12093191,University of Stirling,https://ror.org/045wgfr59,GB,education,NA,NA
NA,NA,https://openalex.org/W1999621910,https://openalex.org/I192455969,York University,https://ror.org/05fq50484,CA,education,NA,NA
NA,NA,https://openalex.org/W2266222815,https://openalex.org/I164389053,Fordham University,https://ror.org/03qnxaf80,US,education,NA,NA
NA,NA,https://openalex.org/W2412311012,https://openalex.org/I17974374,Universidade de São Paulo,https://ror.org/036rp1748,BR,education,NA,NA
NA,NA,https://openalex.org/W2493678303,https://openalex.org/I192455969,York University,https://ror.org/05fq50484,CA,education,NA,NA
NA,NA,https://openalex.org/W2552616211,https://openalex.org/I1338503839,Corning,https://ror.org/02tfv4t78,US,company,NA,NA
NA,NA,https://openalex.org/W2614470907,https://openalex.org/I165525304,Edge Hill University,https://ror.org/028ndzd53,GB,education,NA,NA
NA,NA,https://openalex.org/W2614470907,https://openalex.org/I67415387,Lancaster University,https://ror.org/04f2nsd36,GB,education,NA,NA
NA,NA,https://openalex.org/W2788383041,https://openalex.org/I71052956,University of Reading,https://ror.org/05v62cm79,GB,education,NA,NA
NA,NA,https://openalex.org/W2830915970,NA,"Universitat de Girona, Girona, Spain",NA,NA,NA,NA,NA
NA,NA,https://openalex.org/W2950616481,https://openalex.org/I149899117,Max Planck Society,https://ror.org/01hhn8329,DE,nonprofit,NA,NA
NA,NA,https://openalex.org/W2965590140,https://openalex.org/I592451,Indiana University,https://ror.org/01kg8sb98,US,education,NA,NA
NA,NA,https://openalex.org/W3014365123,https://openalex.org/I129604602,University of Sydney,https://ror.org/0384j8v12,AU,education,NA,NA
NA,NA,https://openalex.org/W3171609669,https://openalex.org/I79619799,University of Birmingham,https://ror.org/03angcq70,GB,education,NA,NA
NA,NA,https://openalex.org/W3172846129,https://openalex.org/I78570951,"Monash University, Clayton campus",NA,AU,NA,NA,NA
NA,NA,https://openalex.org/W3172846129,https://openalex.org/I184558857,Royal Holloway University of London,https://ror.org/04g2vpn86,GB,education,NA,NA
NA,NA,https://openalex.org/W3196582038,https://openalex.org/I170486558,Pompeu Fabra University,https://ror.org/04n0g0b29,ES,education,NA,NA
NA,NA,https://openalex.org/W1571997321,https://openalex.org/I59433898,Brunel University London,https://ror.org/00dn4t376,GB,education,NA,NA
NA,NA,https://openalex.org/W1572424348,https://openalex.org/I181565077,Georgia State University,https://ror.org/03qt6ba18,US,education,NA,NA
NA,NA,https://openalex.org/W1599325228,https://openalex.org/I181565077,Georgia State University,https://ror.org/03qt6ba18,US,education,NA,NA
NA,NA,https://openalex.org/W2025882466,https://openalex.org/I161593684,Stockholm University,https://ror.org/05f0yaq80,SE,education,NA,NA
NA,NA,https://openalex.org/W2100758964,https://openalex.org/I169381384,University of Groningen,https://ror.org/012p63287,NL,education,NA,NA
NA,NA,https://openalex.org/W2121835362,https://openalex.org/I146655781,University of Liverpool,https://ror.org/04xs57h96,GB,education,NA,NA
NA,NA,https://openalex.org/W2163285314,https://openalex.org/I11701301,Griffith University,https://ror.org/02sc3r913,AU,education,NA,NA
NA,NA,https://openalex.org/W2212768744,https://openalex.org/I181565077,Georgia State University,https://ror.org/03qt6ba18,US,education,NA,NA
NA,NA,https://openalex.org/W2462888881,https://openalex.org/I162148367,Pontificia Universidad Católica de Chile,https://ror.org/04teye511,CL,education,NA,NA
NA,NA,https://openalex.org/W2789303714,https://openalex.org/I204250578,"University of California, Irvine",https://ror.org/04gyf1771,US,education,NA,NA
NA,NA,https://openalex.org/W2952303372,https://openalex.org/I115069142,West Virginia University College of Law,NA,US,NA,NA,NA
NA,NA,https://openalex.org/W3019694509,https://openalex.org/I181565077,Georgia State University,https://ror.org/03qt6ba18,US,education,NA,NA
NA,NA,https://openalex.org/W3087604337,https://openalex.org/I166337079,Queen Mary University of London,https://ror.org/026zzn846,GB,education,NA,NA
NA,NA,https://openalex.org/W3120298085,https://openalex.org/I165779595,University of Melbourne,https://ror.org/01ej9dk98,AU,education,NA,NA
NA,NA,https://openalex.org/W3143965239,https://openalex.org/I130828816,University of Leeds,https://ror.org/024mrxd33,GB,education,NA,NA
NA,NA,https://openalex.org/W3148127599,https://openalex.org/I204722609,Queen's University,https://ror.org/02y72wh86,CA,education,NA,NA
NA,NA,https://openalex.org/W76867416,https://openalex.org/I32971472,Yale University,https://ror.org/03v76x132,US,education,NA,NA
NA,NA,https://openalex.org/W875448418,https://openalex.org/I181565077,Georgia State University,https://ror.org/03qt6ba18,US,education,NA,NA
NA,NA,https://openalex.org/W98929281,https://openalex.org/I133738476,University of Massachusetts Lowell,https://ror.org/03hamhx47,US,education,NA,NA
NA,NA,https://openalex.org/W13692565,https://openalex.org/I114027177,University of North Carolina at Chapel Hill,https://ror.org/0130frc33,US,education,NA,NA
NA,NA,https://openalex.org/W1578351393,https://openalex.org/I1925986,Loyola University Chicago,https://ror.org/04b6x2g63,US,education,NA,NA
NA,NA,https://openalex.org/W1579728617,https://openalex.org/I161318765,"University of California, Los Angeles",https://ror.org/046rm7j60,US,education,NA,NA
NA,NA,https://openalex.org/W1600168458,https://openalex.org/I904495901,Ruhr University Bochum,https://ror.org/04tsk2644,DE,education,NA,NA
NA,NA,https://openalex.org/W1647491822,https://openalex.org/I161318765,"University of California, Los Angeles",https://ror.org/046rm7j60,US,education,NA,NA
NA,NA,https://openalex.org/W1862156381,https://openalex.org/I114027177,University of North Carolina at Chapel Hill,https://ror.org/0130frc33,US,education,NA,NA
NA,NA,https://openalex.org/W189626010,https://openalex.org/I71209653,Bocconi University,https://ror.org/05crjpb27,IT,education,NA,NA
NA,NA,https://openalex.org/W1922082945,https://openalex.org/I161318765,"University of California, Los Angeles",https://ror.org/046rm7j60,US,education,NA,NA
NA,NA,https://openalex.org/W1999424092,https://openalex.org/I54459138,University of Salford,https://ror.org/01tmqtf75,GB,education,NA,NA
NA,NA,https://openalex.org/W2160116884,https://openalex.org/I161318765,"University of California, Los Angeles",https://ror.org/046rm7j60,US,education,NA,NA
NA,NA,https://openalex.org/W2208535223,https://openalex.org/I151201029,National Scientific and Technical Research Council,https://ror.org/03cqe8w59,AR,government,NA,NA
NA,NA,https://openalex.org/W2208535223,NA,University of Mar del Plata,NA,NA,NA,NA,NA
NA,NA,https://openalex.org/W2242702586,https://openalex.org/I161318765,"University of California, Los Angeles",https://ror.org/046rm7j60,US,education,NA,NA
NA,NA,https://openalex.org/W2305243079,https://openalex.org/I161318765,"University of California, Los Angeles",https://ror.org/046rm7j60,US,education,NA,NA
NA,NA,https://openalex.org/W2483978523,https://openalex.org/I160856358,University of San Diego,https://ror.org/03jbbze48,US,education,NA,NA
NA,NA,https://openalex.org/W2486679164,https://openalex.org/I161318765,"University of California, Los Angeles",https://ror.org/046rm7j60,US,education,NA,NA
